demographic,model_idx,auc,auprc,ece,acc,model,auc_gt,auprc_gt,ece_gt,acc_gt,dataset,model_alg_combinations,subgroups,method,run,n_labeled,n_unlabeled
global,0,0.9412202380952379,0.6669667534285341,0.09169073694872416,0.8727272727272727,distilbert_CORAL,0.8582004316967984,0.39372116301706805,0.05935092762083727,0.8830036925744869,CivilComments,"distilbert_CORAL,distilbert_ERM,distilbert_IRM,distilbert_ERM_seed1,distilbert_ERM_seed2,distilbert_IRM_seed1,distilbert_IRM_seed2",,labeled,0,10,100
global,1,0.9486607142857142,0.6884243304936583,0.05466591222233215,0.9363636363636363,distilbert_ERM,0.9357778602710691,0.7154808129877523,0.06230704956591628,0.9205124755198756,CivilComments,"distilbert_CORAL,distilbert_ERM,distilbert_IRM,distilbert_ERM_seed1,distilbert_ERM_seed2,distilbert_IRM_seed1,distilbert_IRM_seed2",,labeled,0,10,100
global,2,0.9255952380952381,0.6806104325788286,0.10231703990970842,0.8909090909090909,distilbert_IRM,0.9139576861374915,0.651180841736298,0.10754337069860369,0.8795951622789314,CivilComments,"distilbert_CORAL,distilbert_ERM,distilbert_IRM,distilbert_ERM_seed1,distilbert_ERM_seed2,distilbert_IRM_seed1,distilbert_IRM_seed2",,labeled,0,10,100
global,3,0.9464285714285714,0.67407410240458,0.07628537538044342,0.909090909090909,distilbert_ERM_seed1,0.9358424751226327,0.7163384280155782,0.06280826223670978,0.9208413687940081,CivilComments,"distilbert_CORAL,distilbert_ERM,distilbert_IRM,distilbert_ERM_seed1,distilbert_ERM_seed2,distilbert_IRM_seed1,distilbert_IRM_seed2",,labeled,0,10,100
global,4,0.9538690476190477,0.7278685466185466,0.04587502307890231,0.9181818181818182,distilbert_ERM_seed2,0.9386768831533797,0.7258177558513976,0.050056492682490995,0.9197799405002167,CivilComments,"distilbert_CORAL,distilbert_ERM,distilbert_IRM,distilbert_ERM_seed1,distilbert_ERM_seed2,distilbert_IRM_seed1,distilbert_IRM_seed2",,labeled,0,10,100
global,5,0.853422619047619,0.6044287570981227,0.08940705190867779,0.909090909090909,distilbert_IRM_seed1,0.9083536114949087,0.6572765652561481,0.10079086798187113,0.8873540536096037,CivilComments,"distilbert_CORAL,distilbert_ERM,distilbert_IRM,distilbert_ERM_seed1,distilbert_ERM_seed2,distilbert_IRM_seed1,distilbert_IRM_seed2",,labeled,0,10,100
global,6,0.9575892857142858,0.7922571009755883,0.0763018480938461,0.9272727272727274,distilbert_IRM_seed2,0.9179285323925367,0.6519235245376713,0.10181196868886459,0.8866663676727811,CivilComments,"distilbert_CORAL,distilbert_ERM,distilbert_IRM,distilbert_ERM_seed1,distilbert_ERM_seed2,distilbert_IRM_seed1,distilbert_IRM_seed2",,labeled,0,10,100
