auc,auprc,ece,demographic,acc,model_idx,model,dataset,model_alg_combinations,subgroups,method,run,n_labeled,n_unlabeled,auc_gt,auprc_gt,ece_gt,acc_gt
0.9412202380952378,0.6669667534285341,0.09169073694872415,global,0.872727272727273,0,distilbert_CORAL,civilcomments,"distilbert_CORAL,distilbert_ERM,distilbert_IRM,distilbert_ERM_seed1,distilbert_ERM_seed2,distilbert_IRM_seed1,distilbert_IRM_seed2",sex:male,labeled,0,10,100,0.8582004316967984,0.39372116301706805,0.05935092762083727,0.8830036925744869
0.948660714285714,0.6884243304936586,0.05466591222233215,global,0.9363636363636362,1,distilbert_ERM,civilcomments,"distilbert_CORAL,distilbert_ERM,distilbert_IRM,distilbert_ERM_seed1,distilbert_ERM_seed2,distilbert_IRM_seed1,distilbert_IRM_seed2",sex:male,labeled,0,10,100,0.9357778602710691,0.7154808129877523,0.06230704956591628,0.9205124755198756
0.9255952380952378,0.6806104325788287,0.10231703990970842,global,0.8909090909090908,2,distilbert_IRM,civilcomments,"distilbert_CORAL,distilbert_ERM,distilbert_IRM,distilbert_ERM_seed1,distilbert_ERM_seed2,distilbert_IRM_seed1,distilbert_IRM_seed2",sex:male,labeled,0,10,100,0.9139576861374915,0.651180841736298,0.10754337069860369,0.8795951622789314
0.9464285714285713,0.67407410240458,0.07628537538044342,global,0.9090909090909087,3,distilbert_ERM_seed1,civilcomments,"distilbert_CORAL,distilbert_ERM,distilbert_IRM,distilbert_ERM_seed1,distilbert_ERM_seed2,distilbert_IRM_seed1,distilbert_IRM_seed2",sex:male,labeled,0,10,100,0.9358424751226327,0.7163384280155782,0.06280826223670978,0.9208413687940081
0.9538690476190476,0.7278685466185467,0.04587502307890231,global,0.9181818181818181,4,distilbert_ERM_seed2,civilcomments,"distilbert_CORAL,distilbert_ERM,distilbert_IRM,distilbert_ERM_seed1,distilbert_ERM_seed2,distilbert_IRM_seed1,distilbert_IRM_seed2",sex:male,labeled,0,10,100,0.9386768831533797,0.7258177558513976,0.050056492682490995,0.9197799405002167
0.8534226190476188,0.6044287570981227,0.0894070519086778,global,0.9090909090909087,5,distilbert_IRM_seed1,civilcomments,"distilbert_CORAL,distilbert_ERM,distilbert_IRM,distilbert_ERM_seed1,distilbert_ERM_seed2,distilbert_IRM_seed1,distilbert_IRM_seed2",sex:male,labeled,0,10,100,0.9083536114949087,0.6572765652561481,0.10079086798187113,0.8873540536096037
0.957589285714286,0.7922571009755883,0.0763018480938461,global,0.9272727272727276,6,distilbert_IRM_seed2,civilcomments,"distilbert_CORAL,distilbert_ERM,distilbert_IRM,distilbert_ERM_seed1,distilbert_ERM_seed2,distilbert_IRM_seed1,distilbert_IRM_seed2",sex:male,labeled,0,10,100,0.9179285323925367,0.6519235245376713,0.10181196868886459,0.8866663676727811
